hgnc_id	gene	source_id	source_group_id	membership	membership_column	source_symbols
HGNC:16867	RNF40	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RNF40
HGNC:16867	RNF40	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RNF40
HGNC:11119	SMO	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	SMO
HGNC:11119	SMO	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SMO
HGNC:8967	PIGN	dong_recessive108	dong2025	1	Dong recessive 108	PIGN
HGNC:8967	PIGN	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	PIGN
HGNC:8967	PIGN	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PIGN
HGNC:8967	PIGN	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PIGN
HGNC:11123	SMS	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SMS
HGNC:11123	SMS	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SMS
HGNC:11123	SMS	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SMS
HGNC:17264	POLR1A	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	POLR1A
HGNC:7095	MID1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MID1
HGNC:7095	MID1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MID1
HGNC:7095	MID1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MID1
HGNC:7095	MID1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MID1
HGNC:7095	MID1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MID1
HGNC:11204	SOX9	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SOX9
HGNC:11204	SOX9	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SOX9
HGNC:11204	SOX9	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SOX9
HGNC:11204	SOX9	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SOX9
HGNC:11204	SOX9	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SOX9
HGNC:11834	TKT	dong_recessive108	dong2025	1	Dong recessive 108	TKT
HGNC:7871	NONO	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NONO
HGNC:7871	NONO	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NONO
HGNC:7871	NONO	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NONO
HGNC:6767	SMAD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SMAD1
HGNC:6767	SMAD1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SMAD1
HGNC:6767	SMAD1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SMAD1
HGNC:6767	SMAD1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SMAD1
HGNC:12663	VCAM1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	VCAM1
HGNC:5173	HRAS	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	HRAS
HGNC:5173	HRAS	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	HRAS
HGNC:5173	HRAS	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HRAS
HGNC:5173	HRAS	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	HRAS
HGNC:5173	HRAS	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	HRAS
HGNC:5173	HRAS	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	HRAS
HGNC:12637	KDM6A	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	KDM6A
HGNC:12637	KDM6A	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	KDM6A
HGNC:12637	KDM6A	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KDM6A
HGNC:12637	KDM6A	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	KDM6A
HGNC:12637	KDM6A	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	KDM6A
HGNC:26031	PIGV	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PIGV
HGNC:26031	PIGV	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PIGV
HGNC:3059	HBEGF	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HBEGF
HGNC:7618	PPP1R12A	sierant_dominant60	sierant2025	1	Sierant dominant 60	PPP1R12A
HGNC:7108	MKKS	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	BBS6;MKKS
HGNC:7108	MKKS	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	BBS6;MKKS
HGNC:7108	MKKS	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	BBS6;MKKS
HGNC:7108	MKKS	dong_recessive108	dong2025	1	Dong recessive 108	BBS6;MKKS
HGNC:7108	MKKS	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	BBS6;MKKS
HGNC:7776	NFATC2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NFATC2
HGNC:7776	NFATC2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NFATC2
HGNC:7776	NFATC2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	NFATC2
HGNC:7776	NFATC2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NFATC2
HGNC:10402	RPS19	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	RPS19
HGNC:10402	RPS19	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RPS19
HGNC:10402	RPS19	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RPS19
HGNC:10402	RPS19	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RPS19
HGNC:10402	RPS19	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RPS19
HGNC:13610	KDM2B	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	KDM2B
HGNC:4881	HEY2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HEY2
HGNC:4881	HEY2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	HEY2
HGNC:4881	HEY2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	HEY2
HGNC:8023	NTF3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NTF3
HGNC:32940	NKX2-6	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NKX2-6
HGNC:32940	NKX2-6	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NKX2-6
HGNC:32940	NKX2-6	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NKX2-6
HGNC:32940	NKX2-6	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	NKX2-6
HGNC:32940	NKX2-6	dong_recessive108	dong2025	1	Dong recessive 108	NKX2-6
HGNC:32940	NKX2-6	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NKX2-6
HGNC:9834	RAI1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	RAI1
HGNC:9834	RAI1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RAI1
HGNC:9834	RAI1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RAI1
HGNC:9834	RAI1	griffin2023_supp4_lof	griffin2023	1	Griffin_2023_Supp_Table_4_Curated_LoF_Variants.csv	RAI1
HGNC:9834	RAI1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RAI1
HGNC:9834	RAI1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RAI1
HGNC:17859	NUP188	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NUP188
HGNC:17859	NUP188	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NUP188
HGNC:17859	NUP188	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NUP188
HGNC:17859	NUP188	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	NUP188
HGNC:17859	NUP188	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NUP188
HGNC:8747	PCSK5	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PCSK5
HGNC:8747	PCSK5	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PCSK5
HGNC:8747	PCSK5	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PCSK5
HGNC:8747	PCSK5	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PCSK5
HGNC:9954	REL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	REL
HGNC:9954	REL	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	REL
HGNC:11743	TFAP2B	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	TFAP2B
HGNC:11743	TFAP2B	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	TFAP2B
HGNC:11743	TFAP2B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TFAP2B
HGNC:11743	TFAP2B	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	TFAP2B
HGNC:11743	TFAP2B	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	TFAP2B
HGNC:5956	IHH	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	IHH
HGNC:10383	RPS10	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RPS10
HGNC:10383	RPS10	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RPS10
HGNC:10383	RPS10	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RPS10
HGNC:10383	RPS10	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RPS10
HGNC:10383	RPS10	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RPS10
HGNC:10771	SF3B4	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	SF3B4
HGNC:10771	SF3B4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SF3B4
HGNC:10771	SF3B4	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SF3B4
HGNC:10771	SF3B4	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SF3B4
HGNC:10771	SF3B4	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SF3B4
HGNC:10771	SF3B4	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SF3B4
HGNC:9459	PROX1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PROX1
HGNC:9459	PROX1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PROX1
HGNC:9459	PROX1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PROX1
HGNC:9459	PROX1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PROX1
HGNC:6407	KRAS	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	KRAS
HGNC:6407	KRAS	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	KRAS
HGNC:6407	KRAS	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KRAS
HGNC:6407	KRAS	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	KRAS
HGNC:6407	KRAS	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	KRAS
HGNC:6407	KRAS	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	KRAS
HGNC:8617	PAX3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PAX3
HGNC:8617	PAX3	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PAX3
HGNC:8617	PAX3	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PAX3
HGNC:8617	PAX3	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PAX3
HGNC:8617	PAX3	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PAX3
HGNC:11174	SNX3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SNX3
HGNC:5361	ID2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	ID2
HGNC:5361	ID2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	ID2
HGNC:5361	ID2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	ID2
HGNC:16791	TSEN15	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TSEN15
HGNC:30892	HUWE1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HUWE1
HGNC:30892	HUWE1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	HUWE1
HGNC:30892	HUWE1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	HUWE1
HGNC:30892	HUWE1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	HUWE1
HGNC:30782	NAA15	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NAA15
HGNC:30782	NAA15	sierant_dominant60	sierant2025	1	Sierant dominant 60	NAA15
HGNC:30782	NAA15	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NAA15
HGNC:30367	S100Z	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	S100Z
HGNC:13469	TNFRSF21	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TNFRSF21
HGNC:12757	WDR5	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	WDR5
HGNC:12757	WDR5	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	WDR5
HGNC:12757	WDR5	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	WDR5
HGNC:12757	WDR5	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	WDR5
HGNC:28984	WASHC5	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	WASHC5
HGNC:28984	WASHC5	dong_recessive108	dong2025	1	Dong recessive 108	WASHC5
HGNC:20344	UBR7	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	UBR7
HGNC:9005	PITX2	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PITX2
HGNC:9005	PITX2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PITX2
HGNC:9005	PITX2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PITX2
HGNC:9005	PITX2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PITX2
HGNC:9005	PITX2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PITX2
HGNC:9005	PITX2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PITX2
HGNC:25459	PAF1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PAF1
HGNC:7010	MEN1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MEN1
HGNC:7010	MEN1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MEN1
HGNC:6294	KCNQ1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KCNQ1
HGNC:6294	KCNQ1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	KCNQ1
HGNC:6294	KCNQ1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	KCNQ1
HGNC:24283	KMT5B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KMT5B;SUV420H1
HGNC:24283	KMT5B	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	KMT5B;SUV420H1
HGNC:2464	VCAN	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	VCAN
HGNC:10345	RPL35A	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RPL35A
HGNC:10345	RPL35A	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RPL35A
HGNC:10345	RPL35A	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RPL35A
HGNC:17045	NKD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NKD1
HGNC:11100	SMARCA4	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	SMARCA4
HGNC:11100	SMARCA4	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	SMARCA4
HGNC:11100	SMARCA4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SMARCA4
HGNC:11100	SMARCA4	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SMARCA4
HGNC:11100	SMARCA4	griffin2023_supp4_lof	griffin2023	1	Griffin_2023_Supp_Table_4_Curated_LoF_Variants.csv	SMARCA4
HGNC:11100	SMARCA4	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SMARCA4
HGNC:11100	SMARCA4	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SMARCA4
HGNC:9107	PLXND1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PLXND1
HGNC:9009	PKD2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PKD2
HGNC:9009	PKD2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PKD2
HGNC:9009	PKD2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PKD2
HGNC:9009	PKD2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PKD2
HGNC:9009	PKD2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PKD2
HGNC:28887	LEMD3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	LEMD3
HGNC:28887	LEMD3	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	LEMD3
HGNC:18196	SOX7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SOX7
HGNC:18196	SOX7	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SOX7
HGNC:18196	SOX7	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SOX7
HGNC:18196	SOX7	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SOX7
HGNC:29832	NADSYN1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NADSYN1
HGNC:29832	NADSYN1	dong_recessive108	dong2025	1	Dong recessive 108	NADSYN1
HGNC:29832	NADSYN1	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	NADSYN1
HGNC:2567	OFD1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	OFD1
HGNC:2567	OFD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	OFD1
HGNC:2567	OFD1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	OFD1
HGNC:2567	OFD1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	OFD1
HGNC:2567	OFD1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	OFD1
HGNC:28369	THOC6	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	THOC6
HGNC:28369	THOC6	dong_recessive108	dong2025	1	Dong recessive 108	THOC6
HGNC:28369	THOC6	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	THOC6
HGNC:7865	NODAL	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NODAL
HGNC:7865	NODAL	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	NODAL
HGNC:7865	NODAL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NODAL
HGNC:7865	NODAL	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NODAL
HGNC:7865	NODAL	griffin2023_supp4_lof	griffin2023	1	Griffin_2023_Supp_Table_4_Curated_LoF_Variants.csv	NODAL
HGNC:7865	NODAL	sierant_dominant60	sierant2025	1	Sierant dominant 60	NODAL
HGNC:7865	NODAL	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NODAL
HGNC:7865	NODAL	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NODAL
HGNC:18053	PKD1L1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PKD1L1
HGNC:18053	PKD1L1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PKD1L1
HGNC:18053	PKD1L1	dong_recessive108	dong2025	1	Dong recessive 108	PKD1L1
HGNC:18053	PKD1L1	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	PKD1L1
HGNC:14068	HDAC5	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HDAC5
HGNC:29187	SETD1B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SETD1B
HGNC:29187	SETD1B	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SETD1B
HGNC:28862	NIPBL	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NIPBL
HGNC:28862	NIPBL	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	NIPBL
HGNC:28862	NIPBL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NIPBL
HGNC:28862	NIPBL	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NIPBL
HGNC:28862	NIPBL	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NIPBL
HGNC:28862	NIPBL	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NIPBL
HGNC:11212	SPAG1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SPAG1
HGNC:11212	SPAG1	dong_recessive108	dong2025	1	Dong recessive 108	SPAG1
HGNC:11212	SPAG1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SPAG1
